( B08___13_2CorinthiansESSWYIN1DA_00001 "Una pingayiitkaa laalighhnaqelleghma elpesinun." )
( B08___13_2CorinthiansESSWYIN1DA_00002 "Akuzitni Igaqegkani igaqngaaq whaten, “Yuuk anaggusimanikatgu, maalghuk nalighmeng pingayut liisimakistet ipapighqesaghqaqaat anaggutellgha.” Tuunglighhaani laalighfikaqngamsi kelengasaaqaqamsi tamaakut sivunghani seghleghqelghiit." )
( B08___13_2CorinthiansESSWYIN1DA_00003 "Ilangitlu kelengasaaqaqanka, taginqigtekuma aghyuughmiglleqniluki seghleghqumanginaqata." )
( B08___13_2CorinthiansESSWYIN1DA_00004 "Tamaanneghiteghngaaghma kelengasaaghnaqanka." )
( B08___13_2CorinthiansESSWYIN1DA_00005 "Whangamnun ipapighqestesukesi Christ-a akuziiqutanga whangamkun." )
( B08___13_2CorinthiansESSWYIN1DA_00006 "Christ-a kayaanneghituq aghyuughmikumisi, itupill aghtughyaghqaanghituq." )
( B08___13_2CorinthiansESSWYIN1DA_00007 "Qaywa Christ-a kayaatkaayaghtuq qaquuraghaqngamegteggu, maaten kiyaghtengnguuq Kiyaghneghem aghtughyaghqaanghillghakun." )
( B08___13_2CorinthiansESSWYIN1DA_00008 "Whangkutallu kayaatukut katam Christ-am kayaatkaayallghatun." )
( B08___13_2CorinthiansESSWYIN1DA_00009 "Iwernga elpesinitkumta kayusiilleqamsi Kiyaghneghem aghtughyaghqaanghillghakun." )
( B08___13_2CorinthiansESSWYIN1DA_00010 "Yuvghiightek elpesineng liigikesqelluku ugpeqepiigutsi Jesus Christ-a." )
( B08___13_2CorinthiansESSWYIN1DA_00011 "Liigikenghistegguu-u Jesus Christ-a kiyaghtengngutanga ilugpesini?" )
( B08___13_2CorinthiansESSWYIN1DA_00012 "Ilugpesininneghitngukan, taawa ugpeqepiillghitaghsi." )
( B08___13_2CorinthiansESSWYIN1DA_00013 "Sunanguq liigikiteggu Kiyaghneghmun itagnaqumaniluta." )
( B08___13_2CorinthiansESSWYIN1DA_00014 "Yughaghaqukut Kiyaghneghmun kayusiitesqellusi anaggutefqaafsi pisqellusi." )
( B08___13_2CorinthiansESSWYIN1DA_00015 "Iwernga yughaangunghitukut ipapighqennaluku elpesinun Kiyaghneghmun itagnaqumaniluta." )
( B08___13_2CorinthiansESSWYIN1DA_00016 "Itupill whangkuta yughaatkaqamsi elqughutngaan pisqellusi, qaywa yuget pighngiinkut itagnaqellghinniluta Kiyaghneghmun." )
( B08___13_2CorinthiansESSWYIN1DA_00017 "Kipullginaaghpagningitaghput ipapilleq;" )
( B08___13_2CorinthiansESSWYIN1DA_00018 "itupill ilapgayaghqaqaghput." )
( B08___13_2CorinthiansESSWYIN1DA_00019 "Quyaaqukut kayaannemta, iknaqnguneghpesini." )
( B08___13_2CorinthiansESSWYIN1DA_00020 "Enkaam yughaatkaqamsi veghunneqigtesqellusi kiyaghtesqesullghanun Kiyaghneghem." )
( B08___13_2CorinthiansESSWYIN1DA_00021 "Tamaaken apalluqluku lataaqamsi elpesinun pivagilgama qayughllak nanqigsunghilkemsi aghyuughmigyaghqaalusi." )
( B08___13_2CorinthiansESSWYIN1DA_00022 "Atanghem qelqaqaanga nanqigtestengulunga elpesinun." )
( B08___13_2CorinthiansESSWYIN1DA_00023 "Enkaam nanqigsugamsi kayusiinnalusi ugpeqilleghtughtesqellusi, nakaan kayaalisqellusi." )
( B08___13_2CorinthiansESSWYIN1DA_00024 "Ugpeqaalgutemni, tawaten'ngam piinga." )
( B08___13_2CorinthiansESSWYIN1DA_00025 "Quyangatek." )
( B08___13_2CorinthiansESSWYIN1DA_00026 "Veghutek kiyaghtesqesullghanun Kiyaghneghem." )
( B08___13_2CorinthiansESSWYIN1DA_00027 "Pisqesullemtun pitek." )
( B08___13_2CorinthiansESSWYIN1DA_00028 "Kiyaghtek itagnaqullusi, nekeggmetullusi." )
( B08___13_2CorinthiansESSWYIN1DA_00029 "Enkaam Kiyaghneq tenemenga piniqellghemllu nekeggmellghemllu elpesinilli." )
( B08___13_2CorinthiansESSWYIN1DA_00030 "Quyakututaqitek agleghnalghiikun naalleghqun." )
( B08___13_2CorinthiansESSWYIN1DA_00031 "Qamaglluteng ugpeqaalgutet piniqiisinguq." )
( B08___13_2CorinthiansESSWYIN1DA_00032 "Nangllegtallgha Atanghem Jesus Christ-am, piniqellghallu Kiyaghneghem, qerngaghmetellghallu Agleghnalghiim Taghnegham elpesinilli." )
